"","Date","Open","High","Low","Close","Volume","Adjusted"
"1551",2013-03-01,44.375,45.810001,42.697498,45.5,26723200,45.5
"1552",2013-03-04,45.505001,46.657501,45.369999,46.4725,9554000,46.4725
"1553",2013-03-05,45.935001,46.4725,45.759998,46.442501,9381200,46.442501
"1554",2013-03-06,46.415001,46.8675,46.142502,46.592499,4816400,46.592499
"1555",2013-03-07,46.6175,46.637501,46.02,46.1175,3820000,46.1175
"1556",2013-03-08,46.452499,46.512501,45.767502,46.462502,4218400,46.462502
"1557",2013-03-11,46.380001,46.985001,46.377499,46.485001,4032000,46.485001
"1558",2013-03-12,45.674999,45.830002,45.125,45.197498,8922000,45.197498
"1559",2013-03-13,45.375,45.412498,44.737499,45.227501,6623200,45.227501
"1560",2013-03-14,45.41,45.724998,44.59,44.622501,7147600,44.622501
"1561",2013-03-15,44.607498,44.959999,44.047501,44.125,9867600,44.125
"1562",2013-03-18,43.825001,44.25,43.455002,43.532501,6496800,43.532501
"1563",2013-03-19,43.630001,43.682499,42.592499,42.807499,7280800,42.807499
"1564",2013-03-20,43.287498,43.422501,42.945,43.127499,4590400,43.127499
"1565",2013-03-21,42.692501,43.419998,42.535,43.182499,6500000,43.182499
"1566",2013-03-22,43.849998,44.279999,43.262501,44.014999,7256400,44.014999
"1567",2013-03-25,43.985001,44.067501,43.055,43.189999,5163200,43.189999
"1568",2013-03-26,43.375,43.702499,42.797501,43.397499,4500800,43.397499
"1569",2013-03-27,43.23,44.0425,43.119999,43.970001,5028400,43.970001
"1570",2013-03-28,43.9575,44.805,43.77,44.7075,6541200,44.7075
"1571",2013-04-01,44.674999,44.912498,43.682499,43.8475,4823200,43.8475
"1572",2013-04-02,44.247501,44.322498,43.702499,43.8325,3875600,43.8325
"1573",2013-04-03,43.705002,43.962502,41.672501,42.127499,8306000,42.127499
"1574",2013-04-04,42.130001,42.165001,41.130001,41.602501,5673200,41.602501
"1575",2013-04-05,40.415001,41.43,40.330002,41.355,5285200,41.355
"1576",2013-04-08,41.240002,41.797501,40.9925,41.715,3674400,41.715
"1577",2013-04-09,41.877499,41.877499,40.887501,41.3325,5304000,41.3325
"1578",2013-04-10,41.485001,42.302502,41.377499,42.195,4476400,42.195
"1579",2013-04-11,41.880001,42.084999,41.407501,41.627499,6846000,41.627499
"1580",2013-04-12,41.59,42.465,41.125,42.380001,7168400,42.380001
"1581",2013-04-15,41.994999,42.485001,41.294998,41.294998,7120000,41.294998
"1582",2013-04-16,41.685001,42.599998,41.517502,42.5975,6039200,42.5975
"1583",2013-04-17,42.212502,42.665001,41.415001,41.837502,22142000,41.837502
"1584",2013-04-18,41.169998,41.91,40.759998,41.029999,4476800,41.029999
"1585",2013-04-19,41.02,41.25,39.75,40.880001,8713600,40.880001
"1586",2013-04-22,41.060001,41.169998,40.130001,40.32,4897800,40.32
"1587",2013-04-23,40.709999,41.549999,40.610001,41.080002,4115200,41.080002
"1588",2013-04-24,41.02,41.529999,40.869999,40.91,2671100,40.91
"1589",2013-04-25,41.099998,41.169998,40.619999,40.759998,5148900,40.759998
"1590",2013-04-26,40.84,41.099998,40.630001,40.709999,2646100,40.709999
"1591",2013-04-29,40.75,41.279999,40.549999,41.009998,2651800,41.009998
"1592",2013-04-30,41.049999,41.240002,40.709999,41.110001,3806600,41.110001
"1593",2013-05-01,41.209999,42.189999,41.119999,41.560001,6423600,41.560001
"1594",2013-05-02,41.77,42.099998,41.5,41.869999,3598400,41.869999
"1595",2013-05-03,42.27,42.5,42.060001,42.240002,2897000,42.240002
"1596",2013-05-06,42.330002,42.84,42.299999,42.439999,4305700,42.439999
"1597",2013-05-07,42.639999,42.849998,42.110001,42.419998,2803000,42.419998
"1598",2013-05-08,42.43,42.59,42.200001,42.369999,3029900,42.369999
"1599",2013-05-09,42.349998,43.779999,42.279999,43.150002,6062100,43.150002
"1600",2013-05-10,43.209999,44.25,43.209999,44.169998,4287000,44.169998
"1601",2013-05-13,44.330002,44.560001,43.830002,43.959999,2945200,43.959999
"1602",2013-05-14,44.049999,45.040001,44.009998,44.98,4117200,44.98
"1603",2013-05-15,45.029999,45.07,44.41,44.790001,3099500,44.790001
"1604",2013-05-16,45.389999,47.310001,45.290001,46.150002,7165000,46.150002
"1605",2013-05-17,46.18,46.830002,45.75,46.790001,4787600,46.790001
"1606",2013-05-20,47.139999,47.580002,46.82,47.009998,6331700,47.009998
"1607",2013-05-21,47.049999,47.110001,46.299999,46.330002,6112600,46.330002
"1608",2013-05-22,46.43,47.220001,45.529999,45.779999,6717200,45.779999
"1609",2013-05-23,43.439999,46.049999,43.02,45.689999,12218700,45.689999
"1610",2013-05-24,42.75,43.82,41.799999,43.25,21576800,43.25
"1611",2013-05-28,43.529999,43.529999,41.619999,41.799999,10067300,41.799999
"1612",2013-05-29,41.18,42.360001,40.849998,41.93,8799500,41.93
"1613",2013-05-30,42.09,42.970001,42,42.759998,5557500,42.759998
"1614",2013-05-31,42.52,43.060001,42.080002,42.330002,5758500,42.330002
"1615",2013-06-03,42.369999,42.439999,40.09,41.040001,8969800,41.040001
"1616",2013-06-04,39.25,40.189999,37.57,37.799999,29720600,37.799999
"1617",2013-06-05,38.68,38.810001,37.689999,37.950001,18556600,37.950001
"1618",2013-06-06,37.869999,38.400002,37.099998,38.060001,10970900,38.060001
"1619",2013-06-07,38.380001,39.639999,38.27,39.610001,10146600,39.610001
"1620",2013-06-10,39.950001,39.970001,38.52,38.68,10800800,38.68
"1621",2013-06-11,38.240002,38.32,37.34,37.59,8942900,37.59
"1622",2013-06-12,38.119999,38.509998,37.290001,37.580002,7769100,37.580002
"1623",2013-06-13,37.459999,37.98,36.869999,37.799999,5839000,37.799999
"1624",2013-06-14,37.790001,38.720001,37.5,37.560001,4942800,37.560001
"1625",2013-06-17,37.220001,38.82,37.080002,38.220001,6521400,38.220001
"1626",2013-06-18,38.25,38.52,38.040001,38.25,3207200,38.25
"1627",2013-06-19,38.25,38.5,37.580002,37.650002,4960400,37.650002
"1628",2013-06-20,37.360001,37.790001,36.580002,36.75,5537300,36.75
"1629",2013-06-21,37,38.830002,36.09,38.299999,15540200,38.299999
"1630",2013-06-24,37.630001,37.630001,36.130001,36.950001,8583200,36.950001
"1631",2013-06-25,37.610001,38.240002,37.34,37.439999,5831200,37.439999
"1632",2013-06-26,37.75,38.200001,37.720001,38,5046600,38
"1633",2013-06-27,38.34,38.950001,38.299999,38.84,5187200,38.84
"1634",2013-06-28,38.439999,38.57,37.810001,38.18,5064800,38.18
"1635",2013-07-01,38.560001,38.720001,37.759998,37.799999,3799100,37.799999
"1636",2013-07-02,37.740002,38.400002,37.73,38.169998,4111000,38.169998
"1637",2013-07-03,37.889999,38.740002,37.779999,38.549999,2292300,38.549999
"1638",2013-07-05,38.959999,39.07,38.330002,38.939999,2824600,38.939999
"1639",2013-07-08,39.029999,39.360001,38.330002,38.43,3846100,38.43
"1640",2013-07-09,38.490002,38.810001,37.939999,38.720001,3796000,38.720001
"1641",2013-07-10,38.77,39.970001,38.580002,39.740002,4668200,39.740002
"1642",2013-07-11,40.209999,41.700001,40.16,41.52,6911700,41.52
"1643",2013-07-12,41.560001,42.599998,41.330002,42.43,5274600,42.43
"1644",2013-07-15,42.27,42.43,41.290001,41.98,4151300,41.98
"1645",2013-07-16,41.939999,42.049999,41.400002,41.84,3897400,41.84
"1646",2013-07-17,42,42.740002,41.73,42.709999,4606300,42.709999
"1647",2013-07-18,42.549999,43,41.540001,41.900002,5920400,41.900002
"1648",2013-07-19,41.849998,42.75,41.700001,42.5,6078500,42.5
"1649",2013-07-22,42.5,42.52,41.84,42.040001,3133800,42.040001
"1650",2013-07-23,42.130001,43.16,42.009998,42.540001,4638200,42.540001
"1651",2013-07-24,43.009998,43.529999,41.950001,42.009998,6022200,42.009998
"1652",2013-07-25,42.119999,43.470001,42.060001,43.220001,5236900,43.220001
"1653",2013-07-26,42.970001,43.330002,42.279999,43.220001,2733000,43.220001
"1654",2013-07-29,43.16,43.43,42.509998,43.310001,3087200,43.310001
"1655",2013-07-30,43.59,44.419998,43.52,43.990002,4357900,43.990002
"1656",2013-07-31,43.959999,44.290001,43.650002,43.75,3263200,43.75
"1657",2013-08-01,44.169998,45.599998,44.150002,45.139999,5479000,45.139999
"1658",2013-08-02,44.970001,45.599998,44.93,45.52,3494500,45.52
"1659",2013-08-05,45.310001,46.099998,45.25,45.689999,2620900,45.689999
"1660",2013-08-06,45.380001,45.650002,44.900002,45.419998,2750300,45.419998
"1661",2013-08-07,45.200001,45.200001,44.189999,44.919998,3000300,44.919998
"1662",2013-08-08,45.200001,45.689999,44.970001,45.240002,3400700,45.240002
"1663",2013-08-09,45.23,45.580002,44.860001,45.209999,2543800,45.209999
"1664",2013-08-12,45.139999,45.68,45.060001,45.389999,2862900,45.389999
"1665",2013-08-13,45.360001,45.5,44.5,45.07,3644600,45.07
"1666",2013-08-14,45.099998,45.25,44.189999,44.66,3741400,44.66
"1667",2013-08-15,44.110001,44.18,42.860001,43.599998,5910700,43.599998
"1668",2013-08-16,43.529999,44.110001,43.470001,43.830002,4073400,43.830002
"1669",2013-08-19,43.799999,44.169998,43.349998,43.439999,3482000,43.439999
"1670",2013-08-20,43.43,43.860001,43.02,43.389999,3571400,43.389999
"1671",2013-08-21,43.43,44.150002,43.240002,43.5,5379900,43.5
"1672",2013-08-22,43.75,43.959999,43.5,43.75,2964900,43.75
"1673",2013-08-23,43.150002,43.73,43,43.59,4312800,43.59
"1674",2013-08-26,43.16,43.84,43.150002,43.400002,5731000,43.400002
"1675",2013-08-27,42.919998,42.98,42.330002,42.459999,5589800,42.459999
"1676",2013-08-28,42.450001,43.25,42.380001,42.779999,5877500,42.779999
"1677",2013-08-29,42.360001,43.98,42.110001,43.650002,13186500,43.650002
"1678",2013-08-30,47.669998,49.939999,47.380001,49.130001,31862700,49.130001
"1679",2013-09-03,49.459999,50.150002,49.130001,49.580002,10222700,49.580002
"1680",2013-09-04,48.810001,49.25,48.299999,48.77,8027400,48.77
"1681",2013-09-05,48.459999,49.119999,48.369999,48.599998,5991900,48.599998
"1682",2013-09-06,48.689999,49.25,48.02,48.470001,5185300,48.470001
"1683",2013-09-09,48.599998,49.200001,48.540001,49.200001,5220300,49.200001
"1684",2013-09-10,49.450001,50.080002,49.349998,50.02,5138200,50.02
"1685",2013-09-11,49.790001,50.419998,49.490002,49.880001,4309400,49.880001
"1686",2013-09-12,49.830002,50.599998,49.400002,49.959999,3839600,49.959999
"1687",2013-09-13,49.919998,50.09,49.18,49.639999,3350800,49.639999
"1688",2013-09-16,50.200001,50.459999,49.490002,49.650002,3347600,49.650002
"1689",2013-09-17,49.849998,50.470001,49.700001,49.900002,3167000,49.900002
"1690",2013-09-18,49.93,52.57,49.869999,52.490002,10464300,52.490002
"1691",2013-09-19,52.66,54.25,52.66,53.380001,6897600,53.380001
"1692",2013-09-20,53.5,54.02,52.75,52.759998,6106400,52.759998
"1693",2013-09-23,52.830002,53.650002,51.889999,52.349998,4339300,52.349998
"1694",2013-09-24,52.169998,52.73,51.709999,52.139999,2979400,52.139999
"1695",2013-09-25,52.049999,53.16,52,52.470001,4045800,52.470001
"1696",2013-09-26,52.860001,53.939999,52.849998,53.32,4141300,53.32
"1697",2013-09-27,53.029999,53.09,52.310001,52.43,3948100,52.43
"1698",2013-09-30,51.139999,52.25,50.759998,51.91,5051500,51.91
"1699",2013-10-01,52.139999,52.82,51.93,52.630001,3753300,52.630001
"1700",2013-10-02,52.25,53.150002,52.040001,53.150002,3207700,53.150002
"1701",2013-10-03,53.02,53.34,51.709999,52,3089100,52
"1702",2013-10-04,52.240002,53.369999,52.080002,52.830002,3600800,52.830002
"1703",2013-10-07,52.419998,53.200001,52.02,52.16,2974800,52.16
"1704",2013-10-08,52.549999,52.82,49.5,50.139999,5746200,50.139999
"1705",2013-10-09,50.259998,50.5,48.700001,49.91,4749700,49.91
"1706",2013-10-10,50.200001,51.77,50.110001,51.540001,4789800,51.540001
"1707",2013-10-11,51.540001,51.880001,50.900002,51.07,2614300,51.07
"1708",2013-10-14,50.509998,51.209999,49.970001,51.169998,3866500,51.169998
"1709",2013-10-15,51.119999,51.529999,50.599998,50.720001,3661500,50.720001
"1710",2013-10-16,50.98,52.93,50.98,52.580002,5546400,52.580002
"1711",2013-10-17,52.5,53.099998,52.25,53.009998,3001700,53.009998
"1712",2013-10-18,53.509998,54.150002,53.310001,54.099998,4548400,54.099998
"1713",2013-10-21,56.150002,56.240002,54.73,55.099998,4200400,55.099998
"1714",2013-10-22,55.369999,55.5,53.009998,54.279999,5078500,54.279999
"1715",2013-10-23,53.950001,54.040001,52.98,53.34,2532500,53.34
"1716",2013-10-24,53.75,54.540001,53.639999,54.380001,3193100,54.380001
"1717",2013-10-25,54.549999,54.889999,53.650002,54.560001,2715100,54.560001
"1718",2013-10-28,54.560001,54.810001,52.200001,53.490002,4450100,53.490002
"1719",2013-10-29,53.75,54.09,52.799999,53.700001,3553400,53.700001
"1720",2013-10-30,53.830002,54.110001,52.619999,52.790001,4280300,52.790001
"1721",2013-10-31,52.790001,53.709999,52.509998,53.360001,3504400,53.360001
"1722",2013-11-01,53.540001,54.630001,53.540001,53.959999,4330500,53.959999
"1723",2013-11-04,54.5,55.669998,54.150002,55.580002,4889200,55.580002
"1724",2013-11-05,55.400002,55.709999,54.849998,55.689999,4262000,55.689999
"1725",2013-11-06,55.91,55.950001,54.66,55.23,4634200,55.23
"1726",2013-11-07,55.91,57.240002,54.200001,54.349998,6338600,54.349998
"1727",2013-11-08,54.349998,55.549999,54.349998,55.490002,4167400,55.490002
"1728",2013-11-11,55.68,56.139999,55.040001,56.119999,3391900,56.119999
"1729",2013-11-12,56.130001,57.5,55.959999,56.709999,6072000,56.709999
"1730",2013-11-13,56.759998,57.759998,56.650002,57.209999,4583700,57.209999
"1731",2013-11-14,57.09,57.689999,56.740002,56.990002,4850200,56.990002
"1732",2013-11-15,57.389999,57.889999,56.77,57.310001,5295000,57.310001
"1733",2013-11-18,58.200001,58.369999,55.209999,55.509998,15146000,55.509998
"1734",2013-11-19,55.369999,55.369999,52.549999,52.740002,16325400,52.740002
"1735",2013-11-20,53.459999,54.799999,53.330002,53.610001,7664600,53.610001
"1736",2013-11-21,53.869999,54.509998,53.75,54.439999,5691100,54.439999
"1737",2013-11-22,54.650002,55.09,54.5,54.689999,3344800,54.689999
"1738",2013-11-25,53.77,54.139999,51.849998,52.75,8399600,52.75
"1739",2013-11-26,52.560001,53.139999,52,52.299999,5694000,52.299999
"1740",2013-11-27,52.630001,52.900002,51.880001,52.709999,3770700,52.709999
"1741",2013-11-29,51.119999,52.599998,50.990002,52.09,5635300,52.09
"1742",2013-12-02,52.009998,52.290001,51.299999,51.560001,4235400,51.560001
"1743",2013-12-03,51.189999,51.799999,51.040001,51.630001,3832700,51.630001
"1744",2013-12-04,51.400002,52.619999,51.349998,52.27,4090700,52.27
"1745",2013-12-05,52.189999,53.150002,52.009998,53.049999,4855500,53.049999
"1746",2013-12-06,53.68,54.150002,53.23,53.880001,4570100,53.880001
"1747",2013-12-09,53.619999,54.009998,52.93,53.68,3173600,53.68
"1748",2013-12-10,53.98,54.540001,53.66,53.720001,3986400,53.720001
"1749",2013-12-11,53.299999,53.48,51.200001,51.43,6996000,51.43
"1750",2013-12-12,51.220001,51.619999,50.290001,50.98,5813800,50.98
"1751",2013-12-13,51.34,51.799999,50.759998,51.130001,4452300,51.130001
"1752",2013-12-16,50.720001,51.23,50.119999,51.16,6554600,51.16
"1753",2013-12-17,51.299999,52.450001,50.799999,52.220001,6232700,52.220001
"1754",2013-12-18,52.389999,53.41,51.720001,53.360001,5557300,53.360001
"1755",2013-12-19,53.290001,53.950001,52.740002,53.07,3597900,53.07
"1756",2013-12-20,53.18,54.209999,53.16,53.720001,5795000,53.720001
"1757",2013-12-23,54.150002,54.75,53.849998,54.580002,4289500,54.580002
"1758",2013-12-24,54.48,54.970001,54.450001,54.799999,1327500,54.799999
"1759",2013-12-26,54.880001,55.169998,54.529999,54.849998,1985400,54.849998
"1760",2013-12-27,54.900002,54.939999,54.330002,54.450001,1837300,54.450001
"1761",2013-12-30,54.27,55.240002,53.970001,55.169998,3743400,55.169998
"1762",2013-12-31,55.139999,55.549999,54.860001,55.189999,3101700,55.189999
"1763",2014-01-02,55.200001,55.209999,54.41,54.860001,2730200,54.860001
"1764",2014-01-03,54.93,55.389999,54.52,55.119999,1968700,55.119999
"1765",2014-01-06,55.200001,55.240002,54.029999,54.23,2532700,54.23
"1766",2014-01-07,54.43,55.119999,54.290001,54.950001,2787200,54.950001
"1767",2014-01-08,55.189999,57.130001,54.759998,56.939999,7036900,56.939999
"1768",2014-01-09,57.009998,57.009998,55.650002,56.290001,4968100,56.290001
"1769",2014-01-10,56.52,57.040001,55.810001,56.950001,3517500,56.950001
"1770",2014-01-13,56.970001,57.369999,55.860001,56.209999,5306500,56.209999
"1771",2014-01-14,56.209999,57.68,55.650002,57.509998,4924600,57.509998
"1772",2014-01-15,57.5,59.849998,57.470001,59.720001,8745500,59.720001
"1773",2014-01-16,59.490002,59.650002,58.849998,59.209999,5644800,59.209999
"1774",2014-01-17,59.259998,59.91,58.849998,59.860001,4333300,59.860001
"1775",2014-01-21,60.27,61.07,59.650002,60.950001,6130800,60.950001
"1776",2014-01-22,60.990002,61.450001,60.5,61.139999,3515900,61.139999
"1777",2014-01-23,60.080002,60.150002,58.919998,60.080002,4875700,60.080002
"1778",2014-01-24,59.48,59.560001,58.25,58.400002,4803500,58.400002
"1779",2014-01-27,58.509998,58.669998,56.950001,57.080002,5136700,57.080002
"1780",2014-01-28,57.599998,59.43,57.279999,59.369999,5534700,59.369999
"1781",2014-01-29,58.560001,59.220001,57.790001,57.959999,4077800,57.959999
"1782",2014-01-30,59.040001,61.490002,58.709999,60.970001,5946200,60.970001
"1783",2014-01-31,60.029999,61.259998,60,60.529999,4612200,60.529999
"1784",2014-02-03,61.099998,61.200001,58.07,58.470001,5450000,58.470001
"1785",2014-02-04,59.419998,61.349998,59.060001,60.959999,5948100,60.959999
"1786",2014-02-05,60.57,61.880001,59.759998,61.630001,4860800,61.630001
"1787",2014-02-06,61.849998,62.75,61.099998,61.700001,5180000,61.700001
"1788",2014-02-07,62.060001,62.669998,61.220001,61.549999,7537900,61.549999
"1789",2014-02-10,61.580002,61.700001,60.639999,61.040001,5846400,61.040001
"1790",2014-02-11,61.25,61.799999,61.150002,61.23,6376300,61.23
"1791",2014-02-12,61.549999,61.860001,61.099998,61.48,4786500,61.48
"1792",2014-02-13,61.189999,63.32,61.18,63.130001,4760400,63.130001
"1793",2014-02-14,63.470001,63.540001,62.400002,62.799999,3654800,62.799999
"1794",2014-02-18,63.330002,63.939999,62.290001,63.73,3780100,63.73
"1795",2014-02-19,63.360001,63.959999,62.849998,63.02,4929600,63.02
"1796",2014-02-20,63.209999,63.25,61.990002,63.009998,5738900,63.009998
"1797",2014-02-21,63.349998,64.650002,63.349998,63.59,5516500,63.59
"1798",2014-02-24,62.75,64.330002,61.799999,63.91,5698600,63.91
"1799",2014-02-25,63.919998,64,63.290001,63.66,4895500,63.66
"1800",2014-02-26,63.779999,64.739998,62.689999,63.740002,7285700,63.740002
"1801",2014-02-27,63.52,66.349998,63.509998,66.220001,9345800,66.220001
"1802",2014-02-28,66.040001,67,60.970001,62.369999,18892500,62.369999
"1803",2014-03-03,60.650002,61.709999,59.82,61.490002,9303400,61.490002
"1804",2014-03-04,62.18,63.369999,62.009998,63.07,7927200,63.07
"1805",2014-03-05,63.07,63.75,62.939999,63.68,5464400,63.68
"1806",2014-03-06,63.75,63.869999,62.73,63.139999,3958800,63.139999
"1807",2014-03-07,63.200001,63.360001,59.73,60.740002,11239300,60.740002
"1808",2014-03-10,60.740002,60.98,59.580002,59.779999,6012000,59.779999
"1809",2014-03-11,59.990002,62.360001,59.52,61.02,9907300,61.02
"1810",2014-03-12,60.400002,61.529999,59.639999,61.52,5573400,61.52
"1811",2014-03-13,61.799999,62.169998,58.419998,59.060001,9256600,59.060001
"1812",2014-03-14,58.990002,59.290001,57.610001,58.16,6782900,58.16
"1813",2014-03-17,58.610001,59.27,58.02,58.32,6285200,58.32
"1814",2014-03-18,58.490002,59.630001,57.98,59.630001,6019300,59.630001
"1815",2014-03-19,59.459999,59.799999,57.919998,58.43,4918600,58.43
"1816",2014-03-20,58.349998,59.380001,57.759998,59.119999,4708400,59.119999
"1817",2014-03-21,59.740002,59.91,56.77,57.029999,10227600,57.029999
"1818",2014-03-24,57.509998,57.549999,55.669998,56.360001,6299000,56.360001
"1819",2014-03-25,56.810001,58.099998,55.259998,56.650002,7581100,56.650002
"1820",2014-03-26,57.080002,57.209999,55.139999,55.209999,6485400,55.209999
"1821",2014-03-27,55,56.66,53.860001,55.970001,6206100,55.970001
"1822",2014-03-28,56.07,56.939999,55.59,55.75,5109500,55.75
"1823",2014-03-31,56.169998,57.18,56.139999,57.09,6520600,57.09
"1824",2014-04-01,57.610001,58.889999,57.599998,58.799999,5356600,58.799999
"1825",2014-04-02,59.049999,59.349998,57.709999,58.150002,4799700,58.150002
"1826",2014-04-03,58.07,58.240002,55.540001,55.740002,6053200,55.740002
"1827",2014-04-04,56.25,56.610001,54.049999,54.41,6496700,54.41
"1828",2014-04-07,54.139999,55.509998,53.07,53.970001,6017700,53.970001
"1829",2014-04-08,54.18,55.52,53.119999,55.209999,8810300,55.209999
"1830",2014-04-09,55.759998,57.099998,55.290001,56.950001,7376700,56.950001
"1831",2014-04-10,56.950001,57.080002,54.23,54.549999,10912100,54.549999
"1832",2014-04-11,53.82,54.5,52.759998,52.869999,6425100,52.869999
"1833",2014-04-14,53.490002,54.759998,53.080002,53.779999,4860500,53.779999
"1834",2014-04-15,53.950001,55.380001,52.880001,55.23,6137700,55.23
"1835",2014-04-16,55.959999,56.080002,54.509998,55.98,4516800,55.98
"1836",2014-04-17,55.709999,56.439999,55.099998,56.099998,3817000,56.099998
"1837",2014-04-21,56.080002,56.490002,55.389999,56.110001,3009500,56.110001
"1838",2014-04-22,56.02,57.400002,55.950001,57.080002,4662900,57.080002
"1839",2014-04-23,56.52,56.619999,55.080002,55.639999,4229200,55.639999
"1840",2014-04-24,56.279999,56.599998,53.169998,54.73,6003000,54.73
"1841",2014-04-25,54.330002,54.369999,52.41,52.799999,5321300,52.799999
"1842",2014-04-28,53.040001,53.130001,48.279999,49.130001,17648300,49.130001
"1843",2014-04-29,49.23,51.310001,48.18,50.759998,10347900,50.759998
"1844",2014-04-30,50.599998,51.740002,49.830002,51.650002,6857500,51.650002
"1845",2014-05-01,51.900002,53.68,51.790001,52.080002,6405200,52.080002
"1846",2014-05-02,52.080002,53.040001,51.619999,52.439999,6515700,52.439999
"1847",2014-05-05,52.970001,53.830002,52,53.650002,7025800,53.650002
"1848",2014-05-06,53.18,53.709999,51.66,51.779999,6947000,51.779999
"1849",2014-05-07,51.709999,51.799999,49.18,50.43,9039300,50.43
"1850",2014-05-08,50.220001,52.080002,49.57,50.150002,6499300,50.150002
"1851",2014-05-09,49.990002,50.75,49.32,50.279999,5307000,50.279999
"1852",2014-05-12,50.900002,53.650002,50.849998,53.43,6558300,53.43
"1853",2014-05-13,53.860001,54.209999,52.200001,52.279999,5321200,52.279999
"1854",2014-05-14,52.029999,53.02,51.720001,51.880001,3277300,51.880001
"1855",2014-05-15,52.25,52.299999,50.599998,51.419998,4762400,51.419998
"1856",2014-05-16,51.599998,51.93,50.490002,51.799999,4646100,51.799999
"1857",2014-05-19,51.950001,53.43,51.66,53.23,4816200,53.23
"1858",2014-05-20,53.82,54.150002,52.389999,52.889999,10653800,52.889999
"1859",2014-05-21,52.599998,53,49.619999,50.189999,20536600,50.189999
"1860",2014-05-22,50.290001,54.25,49.93,53.27,13735500,53.27
"1861",2014-05-23,52.650002,53.66,52.110001,53.41,6646200,53.41
"1862",2014-05-27,52.889999,54.610001,52.849998,54.360001,5931300,54.360001
"1863",2014-05-28,54.150002,54.360001,53.34,53.34,5945800,53.34
"1864",2014-05-29,53.119999,54.959999,53.040001,54.400002,6813000,54.400002
"1865",2014-05-30,55.5,55.540001,52.48,52.630001,9683400,52.630001
"1866",2014-06-02,52.630001,52.849998,51.639999,52.380001,4070400,52.380001
"1867",2014-06-03,51.93,52.150002,50.91,50.950001,5793700,50.950001
"1868",2014-06-04,50.630001,51.52,50.209999,51.07,4712800,51.07
"1869",2014-06-05,51.470001,51.779999,50.75,51.369999,5410000,51.369999
"1870",2014-06-06,51.740002,52.290001,51.59,51.799999,3153900,51.799999
"1871",2014-06-09,51.810001,52.09,51.139999,51.709999,3931400,51.709999
"1872",2014-06-10,51.599998,53.200001,51.599998,53.060001,6589800,53.060001
"1873",2014-06-11,52.689999,53.610001,52.5,53.310001,4151400,53.310001
"1874",2014-06-12,53.169998,53.57,52.630001,53.040001,3626800,53.040001
"1875",2014-06-13,53.130001,54.389999,52.75,54.310001,5127700,54.310001
"1876",2014-06-16,53.16,54.73,52.52,54.610001,6994100,54.610001
"1877",2014-06-17,54.299999,58,54.25,57.82,13418900,57.82
"1878",2014-06-18,57.59,57.939999,56.740002,57.759998,6043400,57.759998
"1879",2014-06-19,57.970001,58.619999,57.509998,57.880001,4735800,57.880001
"1880",2014-06-20,57.970001,57.970001,57.009998,57.509998,5955600,57.509998
"1881",2014-06-23,57.450001,58.23,56.75,58,3897100,58
"1882",2014-06-24,58.09,58.220001,57.080002,57.459999,7784300,57.459999
"1883",2014-06-25,57.110001,57.68,56.630001,57.41,3233100,57.41
"1884",2014-06-26,57.599998,57.98,56.889999,57.169998,3048800,57.169998
"1885",2014-06-27,56.93,57.59,56.919998,57.380001,3288100,57.380001
"1886",2014-06-30,57.349998,58.630001,57.349998,58.080002,5393200,58.080002
"1887",2014-07-01,58.240002,59.490002,58.169998,59.200001,5288500,59.200001
"1888",2014-07-02,59.169998,59.48,58.669998,58.91,3621800,58.91
"1889",2014-07-03,59,59.080002,57.959999,58.759998,2415000,58.759998
"1890",2014-07-07,58.720001,58.720001,57.189999,57.34,4332400,57.34
"1891",2014-07-08,57.34,57.34,54.07,54.889999,9256400,54.889999
"1892",2014-07-09,55.099998,55.470001,54.18,54.599998,4227400,54.599998
"1893",2014-07-10,53.41,55.040001,53.299999,54.299999,4437400,54.299999
"1894",2014-07-11,54.5,54.790001,53.75,54.209999,2521500,54.209999
"1895",2014-07-14,54.689999,55.200001,54.040001,54.73,3004800,54.73
"1896",2014-07-15,54.77,54.959999,53.16,53.740002,4646700,53.740002
"1897",2014-07-16,53.990002,54.25,53.68,53.950001,2537400,53.950001
"1898",2014-07-17,53.619999,54.279999,52.48,52.639999,4800100,52.639999
"1899",2014-07-18,52.98,54.27,52.720001,53.5,3597800,53.5
"1900",2014-07-21,53.25,53.48,52.580002,53.32,2662700,53.32
"1901",2014-07-22,53.529999,54,53.41,53.599998,2991500,53.599998
"1902",2014-07-23,53.959999,53.970001,53.18,53.599998,3209400,53.599998
"1903",2014-07-24,53.700001,54.709999,53.669998,54.060001,3122800,54.060001
"1904",2014-07-25,53.889999,55.369999,53.59,54.889999,4911200,54.889999
"1905",2014-07-28,54.740002,55.200001,53.860001,54,4017700,54
"1906",2014-07-29,54.259998,55.16,53.639999,54.830002,3704400,54.830002
"1907",2014-07-30,55.09,56.490002,55.040001,56.25,3881200,56.25
"1908",2014-07-31,55.68,55.91,54.150002,54.25,4291100,54.25
"1909",2014-08-01,54.330002,54.75,52.91,53.48,4311800,53.48
"1910",2014-08-04,53.889999,55.150002,53.779999,54.900002,3499900,54.900002
"1911",2014-08-05,54.619999,55.330002,54.029999,54.299999,3379200,54.299999
"1912",2014-08-06,54.099998,54.919998,53.560001,53.889999,2606600,53.889999
